"","iso3c","country","region","income","year","population","overall_score","data_use_score","data_services_score","data_products_score","data_sources_score","data_infrastructure_score"
"2512","MHL","Marshall Islands","East Asia & Pacific","Upper middle income",2012,52203,NA,30,NA,44.3125,NA,NA
"2513","MRT","Mauritania","Sub-Saharan Africa","Lower middle income",2012,3636113,NA,50,NA,45.68125,NA,NA
"2514","MUS","Mauritius","Sub-Saharan Africa","Upper middle income",2012,1255882,NA,50,NA,70.45625,NA,NA
"2515","MEX","Mexico","Latin America & Caribbean","Upper middle income",2012,115755909,NA,60,NA,74.63125,NA,NA
"2516","FSM","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2012,108232,NA,20,NA,41.1875,NA,NA
"2517","MDA","Moldova","Europe & Central Asia","Upper middle income",2012,2860324,NA,60,NA,54.85625,NA,NA
"2518","MCO","Monaco","Europe & Central Asia","High income",2012,34700,NA,20,NA,13.16875,NA,NA
"2519","MNG","Mongolia","East Asia & Pacific","Upper middle income",2012,2792349,NA,60,NA,69.4625,NA,NA
"2520","MNE","Montenegro","Europe & Central Asia","Upper middle income",2012,620601,NA,60,NA,59.1875,NA,NA
"2521","MAR","Morocco","Middle East & North Africa","Lower middle income",2012,33352169,NA,40,NA,67.40625,NA,NA
"2522","MOZ","Mozambique","Sub-Saharan Africa","Low income",2012,24487611,NA,30,NA,62.9875,NA,NA
"2523","MMR","Myanmar","East Asia & Pacific","Lower middle income",2012,50218185,NA,20,NA,57.51875,NA,NA
"2524","NAM","Namibia","Sub-Saharan Africa","Upper middle income",2012,2167470,NA,50,NA,58.775,NA,NA
"2525","NRU","Nauru","East Asia & Pacific","High income",2012,10444,NA,30,NA,31.7625,NA,NA
"2526","NPL","Nepal","South Asia","Lower middle income",2012,27330694,NA,30,NA,70.8375,NA,NA
"2527","NLD","Netherlands","Europe & Central Asia","High income",2012,16754962,NA,60,NA,49.5,NA,NA
"2528","NCL","New Caledonia","East Asia & Pacific","High income",2012,259000,NA,0,NA,23.5375,NA,NA
"2529","NZL","New Zealand","East Asia & Pacific","High income",2012,4408100,NA,60,NA,50.7,NA,NA
"2530","NIC","Nicaragua","Latin America & Caribbean","Lower middle income",2012,6030607,NA,40,NA,71.825,NA,NA
"2531","NER","Niger","Sub-Saharan Africa","Low income",2012,17954407,NA,40,NA,67.53125,NA,NA
"2532","NGA","Nigeria","Sub-Saharan Africa","Lower middle income",2012,170075932,NA,50,NA,51.375,NA,NA
"2533","MKD","North Macedonia","Europe & Central Asia","Upper middle income",2012,1929821,NA,60,NA,51.5375,NA,NA
"2534","MNP","Northern Mariana Islands","East Asia & Pacific","High income",2012,52359,NA,10,NA,9.275,NA,NA
"2535","NOR","Norway","Europe & Central Asia","High income",2012,5018573,NA,60,NA,50.03125,NA,NA
"2536","OMN","Oman","Middle East & North Africa","High income",2012,3535579,NA,30,NA,51.79375,NA,NA
"2537","PAK","Pakistan","South Asia","Lower middle income",2012,202205861,NA,60,NA,67.675,NA,NA
"2538","PLW","Palau","East Asia & Pacific","High income",2012,17946,NA,0,NA,43.8625,NA,NA
"2539","PAN","Panama","Latin America & Caribbean","High income",2012,3754862,NA,60,NA,68.6625,NA,NA
"2540","PNG","Papua New Guinea","East Asia & Pacific","Lower middle income",2012,8026545,NA,10,NA,57.24375,NA,NA
"2541","PRY","Paraguay","Latin America & Caribbean","Upper middle income",2012,5923322,NA,50,NA,70.9375,NA,NA
"2542","PER","Peru","Latin America & Caribbean","Upper middle income",2012,29749589,NA,50,NA,68.49375,NA,NA
"2543","PHL","Philippines","East Asia & Pacific","Lower middle income",2012,98032317,NA,60,NA,69.575,NA,NA
"2544","POL","Poland","Europe & Central Asia","High income",2012,38063164,NA,60,NA,48.16875,NA,NA
"2545","PRT","Portugal","Europe & Central Asia","High income",2012,10514844,NA,60,NA,46.79375,NA,NA
"2546","PRI","Puerto Rico","Latin America & Caribbean","High income",2012,3634488,NA,20,NA,19.30625,NA,NA
"2547","QAT","Qatar","Middle East & North Africa","High income",2012,1905660,NA,40,NA,38.86875,NA,NA
"2548","ROU","Romania","Europe & Central Asia","High income",2012,20058035,NA,60,NA,60.00625,NA,NA
"2549","RUS","Russian Federation","Europe & Central Asia","High income",2012,143378447,NA,60,NA,55.6375,NA,NA
"2550","RWA","Rwanda","Sub-Saharan Africa","Low income",2012,10840334,NA,30,NA,49.18125,NA,NA
"2551","WSM","Samoa","East Asia & Pacific","Lower middle income",2012,198124,NA,50,NA,58.1375,NA,NA
"2552","SMR","San Marino","Europe & Central Asia","High income",2012,33132,NA,0,NA,16.45,NA,NA
"2553","STP","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2012,189924,NA,20,NA,46.05625,NA,NA
"2554","SAU","Saudi Arabia","Middle East & North Africa","High income",2012,30821543,NA,20,NA,33.825,NA,NA
"2555","SEN","Senegal","Sub-Saharan Africa","Lower middle income",2012,13231833,NA,30,NA,61.65,NA,NA
"2556","SRB","Serbia","Europe & Central Asia","Upper middle income",2012,7199077,NA,60,NA,64.28125,NA,NA
"2557","SYC","Seychelles","Sub-Saharan Africa","High income",2012,88303,NA,20,NA,53.44375,NA,NA
"2558","SLE","Sierra Leone","Sub-Saharan Africa","Low income",2012,6788587,NA,30,NA,58.05625,NA,NA
"2559","SGP","Singapore","East Asia & Pacific","High income",2012,5312437,NA,60,NA,36.48125,NA,NA
"2560","SXM","Sint Maarten (Dutch part)","Latin America & Caribbean","High income",2012,34640,NA,0,NA,10.04375,NA,NA
"2561","SVK","Slovak Republic","Europe & Central Asia","High income",2012,5407579,NA,60,NA,47.7625,NA,NA
"2562","SVN","Slovenia","Europe & Central Asia","High income",2012,2057159,NA,60,NA,61.3875,NA,NA
"2563","SLB","Solomon Islands","East Asia & Pacific","Lower middle income",2012,567763,NA,30,NA,48.4625,NA,NA
"2564","SOM","Somalia","Sub-Saharan Africa","Low income",2012,12440326,NA,0,NA,30.8125,NA,NA
"2565","ZAF","South Africa","Sub-Saharan Africa","Upper middle income",2012,53145033,NA,60,NA,59.55625,NA,NA
"2566","SSD","South Sudan","Sub-Saharan Africa","Low income",2012,10701604,NA,30,NA,39.66875,NA,NA
"2567","ESP","Spain","Europe & Central Asia","High income",2012,46773055,NA,60,NA,58.625,NA,NA
"2568","LKA","Sri Lanka","South Asia","Lower middle income",2012,21017147,NA,60,NA,69.09375,NA,NA
"2569","KNA","St. Kitts and Nevis","Latin America & Caribbean","High income",2012,47727,NA,0,NA,48.4125,NA,NA
"2570","LCA","St. Lucia","Latin America & Caribbean","Upper middle income",2012,173124,NA,40,NA,59.04375,NA,NA
"2571","MAF","St. Martin (French part)","Latin America & Caribbean","High income",2012,36026,NA,0,NA,4.89375,NA,NA
"2572","VCT","St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income",2012,108083,NA,30,NA,53.0125,NA,NA
"2573","SDN","Sudan","Sub-Saharan Africa","Low income",2012,35159792,NA,40,NA,57.025,NA,NA
"2574","SUR","Suriname","Latin America & Caribbean","Upper middle income",2012,558111,NA,10,NA,44.73125,NA,NA
"2575","SWE","Sweden","Europe & Central Asia","High income",2012,9519374,NA,60,NA,48.55625,NA,NA
"2576","CHE","Switzerland","Europe & Central Asia","High income",2012,7996861,NA,60,NA,60.05,NA,NA
"2577","SYR","Syrian Arab Republic","Middle East & North Africa","Low income",2012,22605577,NA,50,NA,51.41875,NA,NA
"2578","TJK","Tajikistan","Europe & Central Asia","Lower middle income",2012,7956382,NA,60,NA,52.55625,NA,NA
"2579","TZA","Tanzania","Sub-Saharan Africa","Lower middle income",2012,47786137,NA,50,NA,66.59375,NA,NA
"2580","THA","Thailand","East Asia & Pacific","Upper middle income",2012,69157023,NA,60,NA,58.5125,NA,NA
"2581","TLS","Timor-Leste","East Asia & Pacific","Lower middle income",2012,1137676,NA,50,NA,55.8625,NA,NA
"2582","TGO","Togo","Sub-Saharan Africa","Low income",2012,6926635,NA,30,NA,62.05,NA,NA
"2583","TON","Tonga","East Asia & Pacific","Upper middle income",2012,107502,NA,20,NA,52.975,NA,NA
"2584","TTO","Trinidad and Tobago","Latin America & Caribbean","High income",2012,1430377,NA,20,NA,62.44375,NA,NA
"2585","TUN","Tunisia","Middle East & North Africa","Lower middle income",2012,11174383,NA,50,NA,67.0625,NA,NA
"2586","TUR","Turkiye","Europe & Central Asia","Upper middle income",2012,75175827,NA,60,NA,70.06875,NA,NA
"2587","TKM","Turkmenistan","Europe & Central Asia","Upper middle income",2012,5458682,NA,20,NA,35.89375,NA,NA
"2588","TCA","Turks and Caicos Islands","Latin America & Caribbean","High income",2012,32081,NA,20,NA,11.65625,NA,NA
"2589","TUV","Tuvalu","East Asia & Pacific","Upper middle income",2012,10854,NA,20,NA,32.1625,NA,NA
"2590","UGA","Uganda","Sub-Saharan Africa","Low income",2012,34273295,NA,60,NA,66.4125,NA,NA
"2591","UKR","Ukraine","Europe & Central Asia","Upper middle income",2012,45593342,NA,50,NA,65.4625,NA,NA
"2592","ARE","United Arab Emirates","Middle East & North Africa","High income",2012,8664969,NA,40,NA,32.85,NA,NA
"2593","GBR","United Kingdom","Europe & Central Asia","High income",2012,63700215,NA,60,NA,58.7125,NA,NA
"2594","USA","United States","North America","High income",2012,313877662,NA,60,NA,49.425,NA,NA
"2595","URY","Uruguay","Latin America & Caribbean","High income",2012,3371133,NA,60,NA,63.925,NA,NA
"2596","UZB","Uzbekistan","Europe & Central Asia","Lower middle income",2012,29774500,NA,0,NA,46.075,NA,NA
"2597","VUT","Vanuatu","East Asia & Pacific","Lower middle income",2012,257313,NA,30,NA,54.9625,NA,NA
"2598","VEN","Venezuela, RB","Latin America & Caribbean","Not classified",2012,29470426,NA,40,NA,58.725,NA,NA
"2599","VNM","Viet Nam","East Asia & Pacific","Lower middle income",2012,89301326,NA,60,NA,66.2625,NA,NA
"2600","VIR","Virgin Islands (U.S.)","Latin America & Caribbean","High income",2012,108188,NA,0,NA,9.3375,NA,NA
"2601","PSE","West Bank and Gaza","Middle East & North Africa","Lower middle income",2012,3979998,NA,60,NA,54.3625,NA,NA
"2602","YEM","Yemen, Rep.","Middle East & North Africa","Low income",2012,26223391,NA,40,NA,56.35625,NA,NA
"2603","ZMB","Zambia","Sub-Saharan Africa","Lower middle income",2012,14744658,NA,40,NA,60.49375,NA,NA
"2604","ZWE","Zimbabwe","Sub-Saharan Africa","Lower middle income",2012,13265331,NA,30,NA,49.81875,NA,NA
"2605","AFG","Afghanistan","South Asia","Low income",2011,29249157,NA,20,NA,47.91875,NA,NA
"2606","ALB","Albania","Europe & Central Asia","Upper middle income",2011,2905195,NA,50,NA,72.35,NA,NA
"2607","DZA","Algeria","Middle East & North Africa","Upper middle income",2011,36543541,NA,40,NA,51.6875,NA,NA
"2608","ASM","American Samoa","East Asia & Pacific","High income",2011,54310,NA,10,NA,22.01875,NA,NA
"2609","AND","Andorra","Europe & Central Asia","High income",2011,70567,NA,40,NA,22.675,NA,NA
"2610","AGO","Angola","Sub-Saharan Africa","Lower middle income",2011,24259111,NA,40,NA,69.23125,NA,NA
"2611","ATG","Antigua and Barbuda","Latin America & Caribbean","High income",2011,86729,NA,0,NA,54.0375,NA,NA
"2612","ARG","Argentina","Latin America & Caribbean","Upper middle income",2011,41261490,NA,60,NA,74.2125,NA,NA
"2613","ARM","Armenia","Europe & Central Asia","Upper middle income",2011,2928976,NA,60,NA,63.68125,NA,NA
"2614","ABW","Aruba","Latin America & Caribbean","High income",2011,101288,NA,20,NA,18.59375,NA,NA
"2615","AUS","Australia","East Asia & Pacific","High income",2011,22340024,NA,60,NA,62.08125,NA,NA
"2616","AUT","Austria","Europe & Central Asia","High income",2011,8391643,NA,60,NA,61.7,NA,NA
"2617","AZE","Azerbaijan","Europe & Central Asia","Upper middle income",2011,9173082,NA,40,NA,58.61875,NA,NA
"2618","BHS","Bahamas, The","Latin America & Caribbean","High income",2011,377950,NA,40,NA,35.825,NA,NA
"2619","BHR","Bahrain","Middle East & North Africa","High income",2011,1212077,NA,30,NA,37.90625,NA,NA
"2620","BGD","Bangladesh","South Asia","Lower middle income",2011,150211005,NA,50,NA,60.41875,NA,NA
"2621","BRB","Barbados","Latin America & Caribbean","High income",2011,275486,NA,40,NA,56.68125,NA,NA
"2622","BLR","Belarus","Europe & Central Asia","Upper middle income",2011,9461643,NA,50,NA,52.375,NA,NA
"2623","BEL","Belgium","Europe & Central Asia","High income",2011,11038264,NA,60,NA,51.7,NA,NA
"2624","BLZ","Belize","Latin America & Caribbean","Upper middle income",2011,329538,NA,20,NA,62.11875,NA,NA
"2625","BEN","Benin","Sub-Saharan Africa","Lower middle income",2011,9726380,NA,30,NA,53.0375,NA,NA
"2626","BMU","Bermuda","North America","High income",2011,64564,NA,20,NA,16.49375,NA,NA
"2627","BTN","Bhutan","South Asia","Lower middle income",2011,713331,NA,40,NA,66.60625,NA,NA
"2628","BOL","Bolivia","Latin America & Caribbean","Lower middle income",2011,10396246,NA,60,NA,73.3875,NA,NA
"2629","BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",2011,3743142,NA,60,NA,53.45625,NA,NA
"2630","BWA","Botswana","Sub-Saharan Africa","Upper middle income",2011,2134037,NA,50,NA,57.6,NA,NA
"2631","BRA","Brazil","Latin America & Caribbean","Upper middle income",2011,198185302,NA,50,NA,77.3125,NA,NA
"2632","VGB","British Virgin Islands","Latin America & Caribbean","High income",2011,27962,NA,0,NA,16.65,NA,NA
"2633","BRN","Brunei Darussalam","East Asia & Pacific","High income",2011,401506,NA,20,NA,35.8,NA,NA
"2634","BGR","Bulgaria","Europe & Central Asia","High income",2011,7348328,NA,60,NA,64.08125,NA,NA
"2635","BFA","Burkina Faso","Sub-Saharan Africa","Low income",2011,16602651,NA,30,NA,68.9125,NA,NA
"2636","BDI","Burundi","Sub-Saharan Africa","Low income",2011,9455733,NA,30,NA,48.3125,NA,NA
"2637","CPV","Cabo Verde","Sub-Saharan Africa","Lower middle income",2011,527521,NA,40,NA,63.4,NA,NA
"2638","KHM","Cambodia","East Asia & Pacific","Lower middle income",2011,14573885,NA,20,NA,65.975,NA,NA
"2639","CMR","Cameroon","Sub-Saharan Africa","Lower middle income",2011,20448873,NA,40,NA,68.625,NA,NA
"2640","CAN","Canada","North America","High income",2011,34339221,NA,60,NA,50.09375,NA,NA
"2641","CYM","Cayman Islands","Latin America & Caribbean","High income",2011,55492,NA,20,NA,16.50625,NA,NA
"2642","CAF","Central African Republic","Sub-Saharan Africa","Low income",2011,4732022,NA,20,NA,47.2625,NA,NA
"2643","TCD","Chad","Sub-Saharan Africa","Low income",2011,12317730,NA,30,NA,43.2125,NA,NA
"2644","CHI","Channel Islands","Europe & Central Asia","High income",2011,157819,NA,0,NA,NA,NA,NA
"2645","CHL","Chile","Latin America & Caribbean","High income",2011,17173573,NA,60,NA,70.59375,NA,NA
"2646","CHN","China","East Asia & Pacific","Upper middle income",2011,1345035000,NA,50,NA,52.275,NA,NA
"2647","COL","Colombia","Latin America & Caribbean","Upper middle income",2011,45308899,NA,60,NA,72.08125,NA,NA
"2648","COM","Comoros","Sub-Saharan Africa","Lower middle income",2011,670071,NA,20,NA,47.2125,NA,NA
"2649","COD","Congo, Dem. Rep.","Sub-Saharan Africa","Low income",2011,68654269,NA,20,NA,45.78125,NA,NA
"2650","COG","Congo, Rep.","Sub-Saharan Africa","Lower middle income",2011,4584216,NA,50,NA,48.375,NA,NA
"2651","CRI","Costa Rica","Latin America & Caribbean","Upper middle income",2011,4679926,NA,60,NA,74.18125,NA,NA
"2652","CIV","Cote d'Ivoire","Sub-Saharan Africa","Lower middle income",2011,21562914,NA,30,NA,61.7,NA,NA
"2653","HRV","Croatia","Europe & Central Asia","High income",2011,4280622,NA,60,NA,54.28125,NA,NA
"2654","CUB","Cuba","Latin America & Caribbean","Upper middle income",2011,11298710,NA,40,NA,42.19375,NA,NA
"2655","CUW","Curacao","Latin America & Caribbean","High income",2011,150831,NA,20,NA,16.6625,NA,NA
"2656","CYP","Cyprus","Europe & Central Asia","High income",2011,1145086,NA,60,NA,54.06875,NA,NA
"2657","CZE","Czechia","Europe & Central Asia","High income",2011,10496088,NA,60,NA,50.75,NA,NA
"2658","DNK","Denmark","Europe & Central Asia","High income",2011,5570572,NA,60,NA,48.13125,NA,NA
"2659","DJI","Djibouti","Middle East & North Africa","Lower middle income",2011,936811,NA,20,NA,45.7375,NA,NA
"2660","DMA","Dominica","Latin America & Caribbean","Upper middle income",2011,68742,NA,0,NA,51.7625,NA,NA
"2661","DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",2011,9903737,NA,60,NA,58.81875,NA,NA
"2662","ECU","Ecuador","Latin America & Caribbean","Upper middle income",2011,15237728,NA,60,NA,69.625,NA,NA
"2663","EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",2011,89200054,NA,50,NA,69.475,NA,NA
"2664","SLV","El Salvador","Latin America & Caribbean","Upper middle income",2011,6137349,NA,60,NA,71.1125,NA,NA
"2665","GNQ","Equatorial Guinea","Sub-Saharan Africa","Upper middle income",2011,1144588,NA,20,NA,52.66875,NA,NA
"2666","ERI","Eritrea","Sub-Saharan Africa","Low income",2011,3207570,NA,20,NA,41.4125,NA,NA
"2667","EST","Estonia","Europe & Central Asia","High income",2011,1327439,NA,60,NA,57.01875,NA,NA
"2668","SWZ","Eswatini","Sub-Saharan Africa","Lower middle income",2011,1105371,NA,30,NA,61.8375,NA,NA
"2669","ETH","Ethiopia","Sub-Saharan Africa","Low income",2011,91817929,NA,30,NA,66.94375,NA,NA
"2670","FRO","Faroe Islands","Europe & Central Asia","High income",2011,48386,NA,0,NA,9.68125,NA,NA
"2671","FJI","Fiji","East Asia & Pacific","Upper middle income",2011,908355,NA,50,NA,60.31875,NA,NA
"2672","FIN","Finland","Europe & Central Asia","High income",2011,5388272,NA,60,NA,60.6375,NA,NA
"2673","FRA","France","Europe & Central Asia","High income",2011,65345233,NA,60,NA,47.61875,NA,NA
"2674","PYF","French Polynesia","East Asia & Pacific","High income",2011,285265,NA,10,NA,22.43125,NA,NA
"2675","GAB","Gabon","Sub-Saharan Africa","Upper middle income",2011,1772500,NA,40,NA,38.6125,NA,NA
"2676","GMB","Gambia, The","Sub-Saharan Africa","Low income",2011,1998212,NA,20,NA,55.925,NA,NA
"2677","GEO","Georgia","Europe & Central Asia","Upper middle income",2011,3756441,NA,50,NA,55.88125,NA,NA
"2678","DEU","Germany","Europe & Central Asia","High income",2011,80274983,NA,60,NA,47.50625,NA,NA
"2679","GHA","Ghana","Sub-Saharan Africa","Lower middle income",2011,26205941,NA,40,NA,67.375,NA,NA
"2680","GIB","Gibraltar","Europe & Central Asia","High income",2011,31701,NA,0,NA,8.73125,NA,NA
"2681","GRC","Greece","Europe & Central Asia","High income",2011,11104899,NA,60,NA,48.95625,NA,NA
"2682","GRL","Greenland","Europe & Central Asia","High income",2011,56890,NA,10,NA,11.16875,NA,NA
"2683","GRD","Grenada","Latin America & Caribbean","Upper middle income",2011,114918,NA,20,NA,54.09375,NA,NA
"2684","GUM","Guam","East Asia & Pacific","High income",2011,165649,NA,20,NA,13.6,NA,NA
"2685","GTM","Guatemala","Latin America & Caribbean","Upper middle income",2011,14521515,NA,50,NA,67.2125,NA,NA
"2686","GIN","Guinea","Sub-Saharan Africa","Lower middle income",2011,10527712,NA,20,NA,41.225,NA,NA
"2687","GNB","Guinea-Bissau","Sub-Saharan Africa","Low income",2011,1609017,NA,20,NA,40.025,NA,NA
"2688","GUY","Guyana","Latin America & Caribbean","High income",2011,744230,NA,20,NA,60.10625,NA,NA
"2689","HTI","Haiti","Latin America & Caribbean","Lower middle income",2011,9954312,NA,40,NA,36.83125,NA,NA
"2690","HND","Honduras","Latin America & Caribbean","Lower middle income",2011,8622504,NA,50,NA,64.04375,NA,NA
"2691","HKG","Hong Kong SAR, China","East Asia & Pacific","High income",2011,7071600,NA,20,NA,24.73125,NA,NA
"2692","HUN","Hungary","Europe & Central Asia","High income",2011,9971727,NA,60,NA,47.00625,NA,NA
"2693","ISL","Iceland","Europe & Central Asia","High income",2011,319014,NA,40,NA,43.49375,NA,NA
"2694","IND","India","South Asia","Lower middle income",2011,1257621191,NA,50,NA,56.93125,NA,NA
"2695","IDN","Indonesia","East Asia & Pacific","Upper middle income",2011,247099697,NA,60,NA,67.2375,NA,NA
"2696","IRN","Iran, Islamic Rep.","Middle East & North Africa","Upper middle income",2011,76342971,NA,60,NA,64.85,NA,NA
